-181.174, -41.052, 12.944, 23.050
-181.172, -41.486, 13.027, 23.083
-181.170, -41.923, 13.111, 23.116
-181.168, -42.362, 13.197, 23.149
-181.166, -42.805, 13.284, 23.182
-181.164, -43.250, 13.373, 23.215
-181.162, -43.698, 13.462, 23.248
-181.159, -44.149, 13.553, 23.281
-181.157, -44.604, 13.644, 23.314
-181.155, -45.061, 13.737, 23.347
-181.153, -45.521, 13.830, 23.380
-181.150, -45.985, 13.923, 23.413
-181.148, -46.452, 14.017, 23.446
-181.146, -46.921, 14.110, 23.479
-181.144, -47.394, 14.203, 23.512
-181.141, -47.870, 14.292, 23.545
-181.139, -48.348, 14.371, 23.578
-181.136, -48.829, 14.429, 23.611
-181.134, -49.310, 14.450, 23.644
-181.132, -49.791, 14.428, 23.677
-181.129, -50.269, 14.379, 23.710
-181.127, -50.746, 14.317, 23.743
-181.125, -51.221, 14.253, 23.776
-181.122, -51.693, 14.198, 23.809
-181.120, -52.165, 14.156, 23.842
-181.117, -52.635, 14.128, 23.875
-181.115, -53.105, 14.111, 23.908
-181.112, -53.575, 14.105, 23.941
-181.110, -54.045, 14.110, 23.974
-181.107, -54.516, 14.123, 24.007
-181.105, -54.987, 14.144, 24.040
-181.102, -55.460, 14.172, 24.073
-181.100, -55.933, 14.206, 24.106
-181.097, -56.408, 14.246, 24.139
-181.094, -56.884, 14.291, 24.172
-181.092, -57.362, 14.341, 24.205
-181.089, -57.842, 14.394, 24.238
-181.087, -58.324, 14.452, 24.271
-181.084, -58.807, 14.512, 24.304
-181.081, -59.293, 14.576, 24.337
-181.078, -59.781, 14.642, 24.370
-181.076, -60.271, 14.711, 24.403
-181.073, -60.763, 14.782, 24.436
-181.070, -61.258, 14.856, 24.469
-181.067, -61.755, 14.931, 24.502
-181.064, -62.255, 15.007, 24.535
-181.062, -62.758, 15.086, 24.568
-181.059, -63.263, 15.165, 24.601
-181.056, -63.771, 15.246, 24.634
-181.053, -64.281, 15.328, 24.667
-181.050, -64.794, 15.411, 24.700
-181.047, -65.310, 15.495, 24.733
-181.044, -65.829, 15.579, 24.766
-181.041, -66.351, 15.665, 24.799
-181.038, -66.875, 15.751, 24.832
-181.035, -67.402, 15.837, 24.865
-181.032, -67.933, 15.924, 24.898
-181.029, -68.466, 16.012, 24.931
-181.025, -69.002, 16.100, 24.964
-181.022, -69.541, 16.188, 24.997
-181.019, -70.083, 16.277, 25.030
-181.016, -70.628, 16.366, 25.063
-181.013, -71.175, 16.455, 25.096
-181.009, -71.726, 16.544, 25.129
-181.006, -72.280, 16.633, 25.162
-181.003, -72.837, 16.721, 25.195
-180.999, -73.396, 16.807, 25.228
-180.996, -73.959, 16.889, 25.261
-180.993, -74.523, 16.962, 25.294
-180.989, -75.090, 17.018, 25.327
-180.986, -75.658, 17.054, 25.360
-180.982, -76.227, 17.072, 25.393
-180.979, -76.795, 17.079, 25.426
-180.975, -77.364, 17.088, 25.459
-180.972, -77.934, 17.101, 25.492
-180.968, -78.504, 17.121, 25.525
-180.964, -79.075, 17.145, 25.558
-180.961, -79.647, 17.174, 25.591
-180.957, -80.220, 17.208, 25.624
-180.954, -80.794, 17.246, 25.657
-180.950, -81.370, 17.287, 25.690
-180.946, -81.948, 17.332, 25.723
-180.942, -82.527, 17.380, 25.756
-180.939, -83.107, 17.431, 25.789
-180.935, -83.690, 17.484, 25.822
-180.931, -84.274, 17.540, 25.855
-180.927, -84.860, 17.599, 25.888
-180.923, -85.448, 17.659, 25.921
-180.919, -86.039, 17.721, 25.954
-180.915, -86.631, 17.785, 25.987
-180.911, -87.226, 17.850, 26.020
-180.907, -87.823, 17.917, 26.053
-180.903, -88.422, 17.985, 26.086
-180.899, -89.023, 18.055, 26.119
-180.895, -89.627, 18.122, 26.152
-180.891, -90.232, 18.177, 26.185
-180.886, -90.839, 18.203, 26.218
-180.882, -91.445, 18.184, 26.251
-180.878, -92.049, 18.120, 26.284
-180.874, -92.649, 18.018, 26.317
-180.870, -93.245, 17.884, 26.350
-180.865, -93.836, 17.725, 26.383
-180.861, -94.421, 17.549, 26.416
-180.857, -95.000, 17.367, 26.449
-180.853, -95.572, 17.185, 26.482
-180.849, -96.139, 17.011, 26.515
-180.845, -96.701, 16.851, 26.548
-180.840, -97.259, 16.708, 26.581
-180.836, -97.812, 16.579, 26.614
-180.832, -98.361, 16.465, 26.647
-180.828, -98.907, 16.366, 26.680
-180.824, -99.451, 16.280, 26.713
-180.819, -99.992, 16.208, 26.746
-180.815, -100.531, 16.149, 26.779
-180.811, -101.068, 16.102, 26.812
-180.807, -101.605, 16.066, 26.845
-180.802, -102.140, 16.042, 26.878
-180.798, -102.675, 16.027, 26.911
-180.794, -103.210, 16.021, 26.944
-180.789, -103.745, 16.025, 26.977
-180.785, -104.280, 16.036, 27.010
-180.781, -104.815, 16.053, 27.043
-180.776, -105.352, 16.077, 27.076
-180.772, -105.889, 16.107, 27.109
-180.767, -106.427, 16.141, 27.142
-180.763, -106.967, 16.181, 27.175
-180.758, -107.508, 16.224, 27.208
-180.754, -108.050, 16.271, 27.241
-180.749, -108.594, 16.322, 27.274
-180.745, -109.140, 16.376, 27.307
-180.740, -109.688, 16.432, 27.340
-180.736, -110.238, 16.491, 27.373
-180.731, -110.789, 16.553, 27.406
-180.727, -111.343, 16.617, 27.439
-180.722, -111.899, 16.683, 27.472
-180.717, -112.457, 16.750, 27.505
-180.713, -113.017, 16.819, 27.538
-180.708, -113.580, 16.889, 27.571
-180.703, -114.145, 16.953, 27.604
-180.698, -114.711, 16.998, 27.637
-180.694, -115.278, 17.006, 27.670
-180.689, -115.844, 16.966, 27.703
-180.684, -116.406, 16.886, 27.736
-180.680, -116.965, 16.770, 27.769
-180.675, -117.519, 16.626, 27.802
-180.670, -118.068, 16.459, 27.835
-180.666, -118.610, 16.277, 27.868
-180.661, -119.147, 16.090, 27.901
-180.657, -119.677, 15.904, 27.934
-180.652, -120.202, 15.728, 27.967
-180.648, -120.721, 15.569, 28.000
-180.643, -121.235, 15.426, 28.033
-180.639, -121.746, 15.300, 28.066
-180.634, -122.253, 15.189, 28.099
-180.630, -122.757, 15.095, 28.132
-180.625, -123.258, 15.015, 28.165
-180.621, -123.757, 14.950, 28.198
-180.616, -124.255, 14.898, 28.231
-180.612, -124.751, 14.860, 28.264
-180.607, -125.246, 14.833, 28.297
-180.602, -125.741, 14.818, 28.330
-180.598, -126.235, 14.813, 28.363
-180.593, -126.729, 14.817, 28.396
-180.589, -127.224, 14.830, 28.429
-180.584, -127.720, 14.850, 28.462
-180.580, -128.216, 14.878, 28.495
-180.575, -128.714, 14.911, 28.528
-180.570, -129.212, 14.949, 28.561
-180.566, -129.712, 14.992, 28.594
-180.561, -130.214, 15.040, 28.627
-180.556, -130.717, 15.092, 28.660
-180.551, -131.222, 15.147, 28.693
-180.547, -131.729, 15.206, 28.726
-180.542, -132.238, 15.267, 28.759
-180.537, -132.749, 15.331, 28.792
-180.532, -133.262, 15.398, 28.825
-180.527, -133.777, 15.467, 28.858
-180.523, -134.295, 15.537, 28.891
-180.518, -134.815, 15.610, 28.924
-180.513, -135.338, 15.684, 28.957
-180.508, -135.863, 15.759, 28.990
-180.503, -136.390, 15.831, 29.023
-180.498, -136.919, 15.887, 29.056
-180.493, -137.449, 15.908, 29.089
-180.488, -137.979, 15.882, 29.122
-180.483, -138.506, 15.813, 29.155
-180.478, -139.029, 15.708, 29.188
-180.473, -139.548, 15.573, 29.221
-180.468, -140.062, 15.414, 29.254
-180.463, -140.570, 15.241, 29.287
-180.458, -141.072, 15.063, 29.320
-180.453, -141.568, 14.887, 29.353
-180.448, -142.059, 14.722, 29.386
-180.443, -142.545, 14.574, 29.419
-180.439, -143.027, 14.443, 29.452
-180.434, -143.505, 14.330, 29.485
-180.429, -143.980, 14.234, 29.518
-180.424, -144.452, 14.153, 29.551
-180.419, -144.922, 14.088, 29.584
-180.414, -145.391, 14.038, 29.617
-180.410, -145.858, 14.001, 29.650
-180.405, -146.325, 13.977, 29.683
-180.400, -146.791, 13.965, 29.716
-180.395, -147.257, 13.964, 29.749
-180.390, -147.724, 13.972, 29.782
-180.385, -148.190, 13.989, 29.815
-180.380, -148.658, 14.014, 29.848
-180.375, -149.127, 14.046, 29.881
-180.370, -149.596, 14.083, 29.914
-180.365, -150.068, 14.127, 29.947
-180.360, -150.540, 14.175, 29.980
-180.355, -151.015, 14.227, 30.013
-180.350, -151.491, 14.283, 30.046
-180.345, -151.969, 14.343, 30.079
-180.339, -152.449, 14.406, 30.112
-180.334, -152.932, 14.472, 30.145
-180.329, -153.416, 14.541, 30.178
-180.324, -153.903, 14.612, 30.211
-180.318, -154.392, 14.685, 30.244
-180.313, -154.884, 14.759, 30.277
-180.307, -155.378, 14.834, 30.310
-180.302, -155.875, 14.898, 30.343
-180.296, -156.372, 14.938, 30.376
-180.291, -156.870, 14.937, 30.409
-180.285, -157.366, 14.888, 30.442
-180.280, -157.860, 14.802, 30.475
-180.274, -158.349, 14.683, 30.508
-180.269, -158.833, 14.537, 30.541
-180.264, -159.312, 14.369, 30.574
-180.258, -159.785, 14.190, 30.607
-180.253, -160.252, 14.006, 30.640
-180.247, -160.713, 13.827, 30.673
-180.242, -161.169, 13.661, 30.706
-180.237, -161.619, 13.513, 30.739
-180.232, -162.066, 13.385, 30.772
-180.226, -162.509, 13.276, 30.805
-180.221, -162.949, 13.185, 30.838
-180.216, -163.387, 13.111, 30.871
-180.210, -163.822, 13.053, 30.904
-180.205, -164.257, 13.011, 30.937
-180.200, -164.690, 12.983, 30.970
-180.194, -165.123, 12.968, 31.003
-180.189, -165.556, 12.966, 31.036
-180.183, -165.989, 12.974, 31.069
-180.178, -166.423, 12.992, 31.102
-180.172, -166.857, 13.018, 31.135
-180.167, -167.293, 13.052, 31.168
-180.161, -167.730, 13.092, 31.201
-180.156, -168.168, 13.138, 31.234
-180.150, -168.608, 13.189, 31.267
-180.144, -169.049, 13.245, 31.300
-180.138, -169.493, 13.304, 31.333
-180.132, -169.939, 13.368, 31.366
-180.126, -170.386, 13.435, 31.399
-180.120, -170.836, 13.505, 31.432
-180.114, -171.289, 13.577, 31.465
-180.108, -171.744, 13.652, 31.498
-180.102, -172.201, 13.730, 31.531
-180.096, -172.661, 13.809, 31.564
-180.090, -173.124, 13.889, 31.597
-180.083, -173.589, 13.968, 31.630
-180.077, -174.056, 14.031, 31.663
-180.070, -174.525, 14.062, 31.696
-180.063, -174.993, 14.044, 31.729
-180.057, -175.459, 13.984, 31.762
-180.050, -175.922, 13.888, 31.795
-180.043, -176.380, 13.761, 31.828
-180.037, -176.834, 13.610, 31.861
-180.030, -177.282, 13.438, 31.894
-180.023, -177.723, 13.256, 31.927
-180.016, -178.159, 13.072, 31.960
-180.008, -178.589, 12.894, 31.993
-180.001, -179.013, 12.729, 32.026
-179.993, -179.433, 12.585, 32.059
-179.985, -179.849, 12.463, 32.092
-179.976, -180.261, 12.360, 32.125
-179.967, -180.671, 12.277, 32.158
-179.958, -181.079, 12.213, 32.191
-179.948, -181.485, 12.166, 32.224
-179.937, -181.890, 12.134, 32.257
-179.925, -182.294, 12.118, 32.290
-179.913, -182.699, 12.114, 32.323
-179.900, -183.103, 12.122, 32.356
-179.886, -183.508, 12.141, 32.389
-179.872, -183.914, 12.168, 32.422
-179.856, -184.321, 12.204, 32.455
-179.839, -184.729, 12.246, 32.488
-179.821, -185.139, 12.295, 32.521
-179.802, -185.551, 12.349, 32.554
-179.782, -185.964, 12.407, 32.587
-179.761, -186.379, 12.470, 32.620
-179.738, -186.796, 12.537, 32.653
-179.714, -187.216, 12.607, 32.686
-179.688, -187.638, 12.680, 32.719
-179.661, -188.062, 12.755, 32.752
-179.632, -188.489, 12.834, 32.785
-179.602, -188.918, 12.914, 32.818
-179.570, -189.349, 12.996, 32.851
-179.537, -189.784, 13.079, 32.884
-179.501, -190.221, 13.160, 32.917
-179.464, -190.659, 13.224, 32.950
-179.425, -191.099, 13.254, 32.983
-179.384, -191.539, 13.238, 33.016
-179.341, -191.976, 13.179, 33.049
-179.297, -192.409, 13.084, 33.082
-179.252, -192.839, 12.960, 33.115
-179.206, -193.263, 12.811, 33.148
-179.158, -193.681, 12.643, 33.181
-179.109, -194.094, 12.465, 33.214
-179.058, -194.500, 12.286, 33.247
-179.007, -194.901, 12.113, 33.280
-178.954, -195.296, 11.955, 33.313
-178.899, -195.686, 11.820, 33.346
-178.843, -196.073, 11.706, 33.379
-178.785, -196.456, 11.614, 33.412
-178.725, -196.836, 11.543, 33.445
-178.664, -197.215, 11.490, 33.478
-178.600, -197.592, 11.455, 33.511
-178.535, -197.968, 11.435, 33.544
-178.468, -198.344, 11.430, 33.577
-178.398, -198.719, 11.438, 33.610
-178.327, -199.095, 11.457, 33.643
-178.253, -199.471, 11.485, 33.676
-178.178, -199.848, 11.522, 33.709
-178.100, -200.226, 11.566, 33.742
-178.020, -200.605, 11.617, 33.775
-177.938, -200.985, 11.673, 33.808
-177.853, -201.367, 11.734, 33.841
-177.766, -201.751, 11.799, 33.874
-177.677, -202.136, 11.869, 33.907
-177.585, -202.524, 11.942, 33.940
-177.491, -202.913, 12.017, 33.973
-177.394, -203.304, 12.096, 34.006
-177.295, -203.697, 12.178, 34.039
-177.194, -204.093, 12.261, 34.072
-177.089, -204.491, 12.346, 34.105
-176.983, -204.891, 12.433, 34.138
-176.873, -205.293, 12.521, 34.171
-176.761, -205.697, 12.611, 34.204
-176.646, -206.104, 12.702, 34.237
-176.529, -206.514, 12.794, 34.270
-176.409, -206.926, 12.887, 34.303
-176.286, -207.340, 12.981, 34.336
-176.161, -207.757, 13.075, 34.369
-176.032, -208.176, 13.170, 34.402
-175.901, -208.597, 13.266, 34.435
-175.767, -209.021, 13.362, 34.468
-175.630, -209.448, 13.459, 34.501
-175.490, -209.877, 13.556, 34.534
-175.348, -210.308, 13.653, 34.567
-175.202, -210.742, 13.750, 34.600
-175.053, -211.178, 13.848, 34.633
-174.902, -211.617, 13.946, 34.666
-174.747, -212.058, 14.044, 34.699
-174.590, -212.501, 14.142, 34.732
-174.430, -212.947, 14.240, 34.765
-174.266, -213.395, 14.338, 34.798
-174.100, -213.846, 14.436, 34.831
-173.930, -214.299, 14.534, 34.864
-173.757, -214.754, 14.632, 34.897
-173.581, -215.211, 14.729, 34.930
-173.403, -215.671, 14.822, 34.963
-173.221, -216.133, 14.902, 34.996
-173.036, -216.595, 14.957, 35.029
-172.850, -217.057, 14.968, 35.062
-172.662, -217.518, 14.934, 35.095
-172.473, -217.975, 14.869, 35.128
-172.283, -218.429, 14.788, 35.161
-172.092, -218.880, 14.702, 35.194
-171.900, -219.327, 14.620, 35.227
-171.708, -219.772, 14.553, 35.260
-171.514, -220.214, 14.499, 35.293
-171.319, -220.655, 14.458, 35.326
-171.122, -221.093, 14.430, 35.359
-170.924, -221.531, 14.413, 35.392
-170.724, -221.967, 14.406, 35.425
-170.522, -222.403, 14.410, 35.458
-170.319, -222.838, 14.421, 35.491
-170.113, -223.274, 14.441, 35.524
-169.906, -223.709, 14.467, 35.557
-169.696, -224.144, 14.499, 35.590
-169.484, -224.580, 14.537, 35.623
-169.270, -225.016, 14.581, 35.656
-169.054, -225.453, 14.628, 35.689
-168.836, -225.891, 14.680, 35.722
-168.615, -226.330, 14.736, 35.755
-168.392, -226.769, 14.795, 35.788
-168.167, -227.210, 14.857, 35.821
-167.939, -227.652, 14.922, 35.854
-167.709, -228.095, 14.989, 35.887
-167.476, -228.540, 15.058, 35.920
-167.242, -228.986, 15.130, 35.953
-167.004, -229.433, 15.204, 35.986
-166.765, -229.882, 15.279, 36.019
-166.523, -230.333, 15.356, 36.052
-166.278, -230.785, 15.434, 36.085
-166.031, -231.239, 15.513, 36.118
-165.782, -231.694, 15.594, 36.151
-165.530, -232.151, 15.675, 36.184
-165.276, -232.610, 15.758, 36.217
-165.019, -233.071, 15.841, 36.250
-164.760, -233.534, 15.925, 36.283
-164.499, -233.999, 16.010, 36.316
-164.235, -234.465, 16.095, 36.349
-163.969, -234.933, 16.181, 36.382
-163.700, -235.404, 16.268, 36.415
-163.429, -235.876, 16.355, 36.448
-163.155, -236.350, 16.442, 36.481
-162.880, -236.827, 16.530, 36.514
-162.601, -237.305, 16.618, 36.547
-162.321, -237.785, 16.706, 36.580
-162.038, -238.267, 16.794, 36.613
-161.753, -238.752, 16.883, 36.646
-161.466, -239.238, 16.972, 36.679
-161.176, -239.727, 17.060, 36.712
-160.884, -240.218, 17.149, 36.745
-160.590, -240.711, 17.238, 36.778
-160.294, -241.206, 17.327, 36.811
-159.995, -241.703, 17.417, 36.844
-159.694, -242.202, 17.506, 36.877
-159.392, -242.704, 17.595, 36.910
-159.087, -243.207, 17.684, 36.943
-158.780, -243.713, 17.773, 36.976
-158.471, -244.221, 17.862, 37.009
-158.160, -244.732, 17.951, 37.042
-157.847, -245.244, 18.039, 37.075
-157.532, -245.759, 18.128, 37.108
-157.216, -246.277, 18.216, 37.141
-156.897, -246.796, 18.302, 37.174
-156.577, -247.318, 18.383, 37.207
-156.256, -247.842, 18.455, 37.240
-155.933, -248.367, 18.509, 37.273
-155.610, -248.893, 18.542, 37.306
-155.286, -249.420, 18.559, 37.339
-154.962, -249.947, 18.571, 37.372
-154.639, -250.474, 18.587, 37.405
-154.315, -251.002, 18.607, 37.438
-153.990, -251.531, 18.632, 37.471
-153.666, -252.062, 18.661, 37.504
-153.342, -252.593, 18.694, 37.537
-153.017, -253.126, 18.730, 37.570
-152.692, -253.660, 18.770, 37.603
-152.367, -254.196, 18.812, 37.636
-152.043, -254.734, 18.857, 37.669
-151.718, -255.273, 18.905, 37.702
-151.393, -255.815, 18.954, 37.735
-151.069, -256.358, 19.001, 37.768
-150.745, -256.904, 19.031, 37.801
-150.422, -257.450, 19.026, 37.834
-150.102, -257.995, 18.976, 37.867
-149.784, -258.539, 18.886, 37.900
-149.470, -259.079, 18.762, 37.933
-149.160, -259.617, 18.610, 37.966
-148.855, -260.150, 18.441, 37.999
-148.554, -260.679, 18.264, 38.032
-148.258, -261.204, 18.086, 38.065
-147.966, -261.726, 17.915, 38.098
-147.679, -262.243, 17.758, 38.131
-147.396, -262.759, 17.615, 38.164
-147.118, -263.271, 17.487, 38.197
-146.843, -263.782, 17.373, 38.230
-146.573, -264.291, 17.272, 38.263
-146.306, -264.798, 17.184, 38.296
-146.043, -265.305, 17.109, 38.329
-145.784, -265.812, 17.046, 38.362
-145.528, -266.318, 16.994, 38.395
-145.275, -266.824, 16.953, 38.428
-145.026, -267.331, 16.922, 38.461
-144.779, -267.838, 16.900, 38.494
-144.536, -268.346, 16.887, 38.527
-144.295, -268.856, 16.882, 38.560
-144.058, -269.366, 16.885, 38.593
-143.823, -269.879, 16.895, 38.626
-143.590, -270.393, 16.910, 38.659
-143.360, -270.908, 16.932, 38.692
-143.133, -271.426, 16.958, 38.725
-142.909, -271.946, 16.989, 38.758
-142.686, -272.469, 17.024, 38.791
-142.467, -272.993, 17.063, 38.824
-142.249, -273.520, 17.106, 38.857
-142.034, -274.050, 17.152, 38.890
-141.822, -274.583, 17.201, 38.923
-141.612, -275.118, 17.253, 38.956
-141.404, -275.656, 17.307, 38.989
-141.198, -276.197, 17.364, 39.022
-140.995, -276.741, 17.423, 39.055
-140.795, -277.288, 17.483, 39.088
-140.597, -277.837, 17.546, 39.121
-140.401, -278.390, 17.610, 39.154
-140.207, -278.947, 17.676, 39.187
-140.016, -279.506, 17.743, 39.220
-139.828, -280.068, 17.811, 39.253
-139.642, -280.634, 17.880, 39.286
-139.458, -281.203, 17.951, 39.319
-139.277, -281.775, 18.022, 39.352
-139.098, -282.351, 18.095, 39.385
-138.922, -282.930, 18.168, 39.418
-138.748, -283.512, 18.242, 39.451
-138.577, -284.097, 18.316, 39.484
-138.409, -284.686, 18.391, 39.517
-138.243, -285.278, 18.467, 39.550
-138.080, -285.874, 18.543, 39.583
-137.919, -286.473, 18.618, 39.616
-137.762, -287.075, 18.683, 39.649
-137.607, -287.679, 18.724, 39.682
-137.456, -288.284, 18.726, 39.715
-137.308, -288.889, 18.681, 39.748
-137.165, -289.491, 18.597, 39.781
-137.025, -290.091, 18.477, 39.814
-136.890, -290.687, 18.329, 39.847
-136.760, -291.277, 18.157, 39.880
-136.634, -291.863, 17.970, 39.913
-136.513, -292.443, 17.777, 39.946
-136.396, -293.017, 17.585, 39.979
-136.284, -293.586, 17.401, 40.012
-136.177, -294.151, 17.231, 40.045
-136.074, -294.711, 17.076, 40.078
-135.975, -295.267, 16.937, 40.111
-135.881, -295.820, 16.812, 40.144
-135.791, -296.370, 16.701, 40.177
-135.705, -296.917, 16.604, 40.210
-135.623, -297.463, 16.520, 40.243
-135.544, -298.006, 16.449, 40.276
-135.470, -298.548, 16.391, 40.309
-135.399, -299.089, 16.344, 40.342
-135.331, -299.629, 16.307, 40.375
-135.267, -300.169, 16.282, 40.408
-135.206, -300.708, 16.265, 40.441
-135.148, -301.247, 16.258, 40.474
-135.093, -301.787, 16.258, 40.507
-135.042, -302.327, 16.267, 40.540
-134.993, -302.868, 16.282, 40.573
-134.947, -303.410, 16.303, 40.606
-134.903, -303.953, 16.329, 40.639
-134.863, -304.497, 16.361, 40.672
-134.825, -305.042, 16.398, 40.705
-134.789, -305.589, 16.438, 40.738
-134.757, -306.138, 16.483, 40.771
-134.727, -306.688, 16.531, 40.804
-134.699, -307.240, 16.582, 40.837
-134.675, -307.794, 16.636, 40.870
-134.652, -308.350, 16.693, 40.903
-134.633, -308.908, 16.752, 40.936
-134.616, -309.468, 16.813, 40.969
-134.601, -310.030, 16.877, 41.002
-134.589, -310.594, 16.942, 41.035
-134.580, -311.161, 17.009, 41.068
-134.573, -311.729, 17.077, 41.101
-134.568, -312.301, 17.147, 41.134
-134.567, -312.874, 17.218, 41.167
-134.568, -313.450, 17.290, 41.200
-134.572, -314.028, 17.357, 41.233
-134.578, -314.608, 17.407, 41.266
-134.587, -315.189, 17.422, 41.299
-134.599, -315.768, 17.391, 41.332
-134.614, -316.345, 17.318, 41.365
-134.631, -316.918, 17.209, 41.398
-134.650, -317.486, 17.070, 41.431
-134.672, -318.049, 16.907, 41.464
-134.697, -318.606, 16.727, 41.497
-134.723, -319.157, 16.539, 41.530
-134.753, -319.701, 16.351, 41.563
-134.785, -320.239, 16.169, 41.596
-134.819, -320.772, 16.002, 41.629
-134.856, -321.299, 15.851, 41.662
-134.896, -321.822, 15.716, 41.695
-134.938, -322.341, 15.597, 41.728
-134.983, -322.856, 15.493, 41.761
-135.032, -323.368, 15.404, 41.794
-135.083, -323.877, 15.329, 41.827
-135.136, -324.383, 15.268, 41.860
-135.193, -324.888, 15.219, 41.893
-135.252, -325.392, 15.183, 41.926
-135.315, -325.894, 15.158, 41.959
-135.380, -326.395, 15.143, 41.992
-135.448, -326.895, 15.138, 42.025
-135.520, -327.396, 15.141, 42.058
-135.594, -327.896, 15.153, 42.091
-135.671, -328.396, 15.171, 42.124
-135.751, -328.896, 15.196, 42.157
-135.834, -329.397, 15.227, 42.190
-135.921, -329.899, 15.263, 42.223
-136.011, -330.401, 15.303, 42.256
-136.103, -330.904, 15.348, 42.289
-136.199, -331.409, 15.397, 42.322
-136.299, -331.914, 15.449, 42.355
-136.402, -332.420, 15.505, 42.388
-136.508, -332.928, 15.563, 42.421
-136.617, -333.437, 15.624, 42.454
-136.730, -333.947, 15.688, 42.487
-136.847, -334.459, 15.753, 42.520
-136.967, -334.972, 15.820, 42.553
-137.091, -335.487, 15.889, 42.586
-137.219, -336.003, 15.960, 42.619
-137.351, -336.520, 16.032, 42.652
-137.486, -337.039, 16.106, 42.685
-137.625, -337.560, 16.178, 42.718
-137.768, -338.081, 16.236, 42.751
-137.914, -338.603, 16.263, 42.784
-138.064, -339.123, 16.244, 42.817
-138.216, -339.640, 16.182, 42.850
-138.371, -340.153, 16.084, 42.883
-138.527, -340.661, 15.954, 42.916
-138.685, -341.163, 15.799, 42.949
-138.845, -341.659, 15.623, 42.982
-139.005, -342.148, 15.434, 43.015
-139.167, -342.629, 15.241, 43.048
-139.330, -343.104, 15.051, 43.081
-139.494, -343.572, 14.873, 43.114
-139.659, -344.034, 14.711, 43.147
-139.826, -344.490, 14.568, 43.180
-139.995, -344.941, 14.442, 43.213
-140.166, -345.388, 14.332, 43.246
-140.339, -345.831, 14.239, 43.279
-140.513, -346.270, 14.162, 43.312
-140.690, -346.706, 14.100, 43.345
-140.869, -347.140, 14.051, 43.378
-141.050, -347.571, 14.016, 43.411
-141.233, -348.001, 13.993, 43.444
-141.419, -348.429, 13.982, 43.477
-141.607, -348.856, 13.981, 43.510
-141.797, -349.282, 13.989, 43.543
-141.990, -349.708, 14.006, 43.576
-142.185, -350.134, 14.031, 43.609
-142.383, -350.559, 14.062, 43.642
-142.583, -350.985, 14.099, 43.675
-142.785, -351.411, 14.142, 43.708
-142.990, -351.837, 14.190, 43.741
-143.197, -352.264, 14.242, 43.774
-143.407, -352.692, 14.298, 43.807
-143.620, -353.121, 14.357, 43.840
-143.834, -353.551, 14.420, 43.873
-144.052, -353.982, 14.486, 43.906
-144.272, -354.415, 14.555, 43.939
-144.494, -354.848, 14.626, 43.972
-144.719, -355.283, 14.699, 44.005
-144.946, -355.720, 14.774, 44.038
-145.175, -356.158, 14.850, 44.071
-145.407, -356.598, 14.929, 44.104
-145.642, -357.040, 15.008, 44.137
-145.879, -357.483, 15.089, 44.170
-146.118, -357.928, 15.172, 44.203
-146.360, -358.375, 15.255, 44.236
-146.604, -358.823, 15.339, 44.269
-146.850, -359.274, 15.424, 44.302
-147.099, -359.727, 15.510, 44.335
-147.350, -360.181, 15.597, 44.368
-147.604, -360.638, 15.684, 44.401
-147.859, -361.097, 15.772, 44.434
-148.117, -361.558, 15.860, 44.467
-148.377, -362.020, 15.948, 44.500
-148.640, -362.486, 16.037, 44.533
-148.904, -362.953, 16.127, 44.566
-149.171, -363.422, 16.216, 44.599
-149.440, -363.894, 16.306, 44.632
-149.711, -364.368, 16.396, 44.665
-149.984, -364.844, 16.486, 44.698
-150.259, -365.322, 16.576, 44.731
-150.536, -365.803, 16.667, 44.764
-150.815, -366.286, 16.757, 44.797
-151.097, -366.771, 16.848, 44.830
-151.380, -367.259, 16.938, 44.863
-151.665, -367.749, 17.029, 44.896
-151.952, -368.241, 17.120, 44.929
-152.241, -368.736, 17.210, 44.962
-152.532, -369.233, 17.301, 44.995
-152.824, -369.733, 17.391, 45.028
-153.119, -370.235, 17.481, 45.061
-153.415, -370.740, 17.572, 45.094
-153.713, -371.247, 17.662, 45.127
-154.013, -371.756, 17.752, 45.160
-154.314, -372.268, 17.842, 45.193
-154.617, -372.782, 17.931, 45.226
-154.922, -373.299, 18.019, 45.259
-155.228, -373.818, 18.102, 45.292
-155.535, -374.340, 18.173, 45.325
-155.844, -374.862, 18.218, 45.358
-156.152, -375.385, 18.228, 45.391
-156.460, -375.908, 18.214, 45.424
-156.768, -376.429, 18.187, 45.457
-157.075, -376.950, 18.161, 45.490
-157.382, -377.471, 18.142, 45.523
-157.688, -377.991, 18.132, 45.556
-157.994, -378.512, 18.129, 45.589
-158.300, -379.033, 18.133, 45.622
-158.606, -379.554, 18.143, 45.655
-158.912, -380.076, 18.159, 45.688
-159.218, -380.598, 18.180, 45.721
-159.524, -381.122, 18.205, 45.754
-159.831, -381.647, 18.235, 45.787
-160.137, -382.173, 18.269, 45.820
-160.444, -382.700, 18.306, 45.853
-160.751, -383.228, 18.347, 45.886
-161.059, -383.759, 18.391, 45.919
-161.367, -384.290, 18.438, 45.952
-161.675, -384.824, 18.487, 45.985
-161.983, -385.359, 18.539, 46.018
-162.292, -385.896, 18.593, 46.051
-162.601, -386.435, 18.649, 46.084
-162.910, -386.976, 18.706, 46.117
